product_id,seller_id,title,current_price,was_price,location,image_url,image_path,product_url,tags,description,details_json,state,desirability,photo_appeal,issues,desc_match,new_price,sell_price,offer_price,full_caption
7979381162044,6658522513468,,"₪1,500",,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010057_20250408190937_large.jpg?v=1744128609,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010057_20250408190937_large.jpg?v=1744128609,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5454,,"אופניים חשמליים איכותיים, דגם MONSTER סוללה 48V
לא בשבת","{""מצב המוצר"": ""משומש"", ""ישוב"": ""פתח תקווה"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7989954281532,7283021119548,,"₪1,800","₪2,200",גדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010234_20250429180255_large.jpg?v=1745939014,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010234_20250429180255_large.jpg?v=1745939014,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-g05abd776,,"קורקינט חדש נסעתי עליו אולי פעמיים מטען חדש מקורי נקנה לפני חצי שנה, כולל קסדה ומנעול, ללא לוחית רישוי","{""מצב המוצר"": ""חדש באריזה"", ""יצרן"": ""Rider"", ""מתקפל"": ""כן"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""גדרה"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7966449565756,6829722370108,,"₪2,000",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010440_20250325195227_large.jpg?v=1742925160,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010440_20250325195227_large.jpg?v=1742925160,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-2090,,"מוכר לחלקים, כל הקודם זוכה אופניים ברמה גבוהה מאוד גם חשמלי וגם רגיל.
דורש הרבה שיפוץ אבל החלקים שווים המון ומי שמבין עניין יוכל לבנות עם החלקים מפלצת.","{""מצב המוצר"": ""נדרש תיקון"", ""יצרן"": ""Trek"", ""עוצמת סוללה"": ""51v-60v"", ""סוג אופניים"": ""אופני הרים"", ""עוצמת מנוע"": ""1501w-2000w"", ""מתקפל"": ""לא"", ""ישוב"": ""ירושלים"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7997520838716,6799374254140,,"₪1,800",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010866_20250429172034_large.jpg?v=1745936786,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010866_20250429172034_large.jpg?v=1745936786,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4383,,קורקינט חשמלי במצב מצוין עוצמתי 48v נוסע מהר גם בעליות נעשה שימוש ממש קצת זמן דיסק אחורי הכולל מעצור חשמלי ובולם זעזועים קדמי פנסים תאורת בלימה גלגל אחורי אנטי פנצר וקדמי הוחלפה פנימית קיפול מהיר ונוח לקורקינט ולכידון מגיע עם מטען מחיר מציאה כל הקודם זוכה!!!!! גמיש להתקשר,"{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""ירושלים"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7964229992508,7377077502012,,"₪1,300","₪1,400",רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010108_20250429162137_large.jpg?v=1745932922,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010108_20250429162137_large.jpg?v=1745932922,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-מתקפלות-8,,"אופניים חשמליות מתקפלות במצב טוב מאוד
כולל סוללה ומטען חדש","{""מצב המוצר"": ""משומש"", ""סוג אופניים"": ""חשמליות"", ""מתקפל"": ""כן"", ""ישוב"": ""רמת גן"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7939371106364,7314930237500,,"₪1,800","₪2,000",דימונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010624_20250429153723_large.jpg?v=1745930272,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010624_20250429153723_large.jpg?v=1745930272,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-4837,,אופניים מצויינות נסעתי עליהם פחות משנה בקר ומנוע 750 סוללה 48/16 נקנו ב5500 נמכרות רק ב2000 גמיש מדימונה מוכן לבוא לבן אדם שמעוניין תמורת הוספה של 150 שח,"{""מצב המוצר"": ""משומש"", ""יצרן"": ""ביג בוס"", ""עוצמת סוללה"": ""36v-50v"", ""סוג אופניים"": ""אופני עיר"", ""עוצמת מנוע"": ""501w-750w"", ""מתקפל"": ""כן"", ""ישוב"": ""דימונה"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7993177309244,7441909973052,,"₪1,190","₪1,450",רעננה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010133_20250429153509_large.jpg?v=1745930146,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010133_20250429153509_large.jpg?v=1745930146,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-gdedb8b1f,,רכבו עליו פעם אחת ומאז לא נעשה בו שימוש,"{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""רעננה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7995350351932,6961876303932,,"₪1,500",,גני תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010745_20250427081610_large.jpg?v=1745731103,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010745_20250427081610_large.jpg?v=1745731103,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-ללא-סוללה-1,,"אופניים חשמליים פיישר רייסינג נקנו ב3900 ש""ח האופניים ללא סוללה 
צמיגים חדשים האופניים ממש נראים כמו חדשים","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""חשמליים"", ""יצרן"": ""פיישר רייסינג"", ""עוצמת סוללה"": ""36v-50v"", ""מתקפל"": ""כן"", ""ישוב"": ""גני תקווה"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7929789907004,6890449469500,,"₪1,200","₪1,500",טירת כרמל,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010450_20250421175907_large.jpg?v=1745247582,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010450_20250421175907_large.jpg?v=1745247582,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-3565,,שמור מאוד,"{""מצב המוצר"": ""משומש"", ""יצרן"": ""פלקון m10"", ""עוצמת סוללה"": ""48v"", ""מתקפל"": ""כן"", ""מיועד עבור"": ""מבוגרים"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""טירת כרמל"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7997409886268,6669962674236,,"₪2,000",,צפת,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010932_20250429140354_large.jpg?v=1745924805,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010932_20250429140354_large.jpg?v=1745924805,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-סיטיקאר-דגם-קטן,,"קורקינט חשמלי דגם קטן. עם תוספת כסא, קסדה ותיק יעודי. כמעט לא נעשה שימוש.","{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""צפת"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7969853472828,6965756067900,,"₪1,000","₪1,100",באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010506_20250429130422_large.jpg?v=1745921079,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010506_20250429130422_large.jpg?v=1745921079,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g56c9a6a7,,היי האופניים נקנו לפני שנה ונשברו ההילוכים ולכן נאלצתי להפסיק להשתמש ומצבם מצויין חוץ מזה נמצא בבאר שבע נא לפנות לפרטי לפרטים נוספים אוכל לחפש את הקסטה ולתת אותה גם,"{""מצב המוצר"": ""דרוש תיקון/שיפוץ"", ""סוג אופניים"": ""אופניי כביש"", ""יצרן"": ""Rainbow"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""ילדים"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""29''"", ""ישוב"": ""באר שבע"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7984467902524,6965756067900,,"₪1,900",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010921_20250415173444_large.jpg?v=1744727745,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010921_20250415173444_large.jpg?v=1744727745,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-ביג-פוט-23,,היי אופניים חשמליים ביג פוט של חבראת קוברה הסוללה שלהם 48v ו13a  והקידון זז האופניים  מתקפלות מנוע 750 בקר ביסי 20 אמפר איסוף מבאר שבע האופניים עובדות,"{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""באר שבע"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7832997036092,6899960807484,,"₪1,900","₪2,200",חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010227_20250429124429_large.jpg?v=1745919924,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010227_20250429124429_large.jpg?v=1745919924,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-gdb816f7c,,אינוקים 2020 1000w 60v/20a,"{""מצב המוצר"": ""משומש"", ""יצרן"": ""Inokim ox (אינוקים אוקס)"", ""סגנון"": ""פעלולים/סקוט (scoot)"", ""סוג טכני"": ""חשמלי"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""חיפה"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7376660168764,6647549395004,,"₪1,800","₪1,900",קרית מוצקין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010794_20250427174645_large.jpg?v=1745765249,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010794_20250427174645_large.jpg?v=1745765249,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/איגל-אימושן-48-eagle-emotion,,סוללה ליתיום 48v מהירות 25 קמש לפי התקן מסגרת אלומיניום תעופתי קוטר גלגלים  8 בלמים ברקס דיסק אחורי מכני TEKTRO צמיגים Kenda חישוקים מנוע אינטגרלי חישוק אלומיניום ממשק הפעלה צג דיגיטלי LCD מד סוללה כן זמן טעינה  5-6 שעות משקל עצמי 16 קילו כושר העמסה עד 90 קילו פנסים קדמי ואחורי כולל צופר חשמלי מגיני בוץ יש תקן ישראלי וTUV גרמני במצב מצוין חדש כזה עולה 7500 שח,"{""מצב המוצר"": ""משומש"", ""ישוב"": ""קרית מוצקין"", ""קטגוריה"": ""קורקינטים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7989535801404,7433117139004,,"₪1,200",,"ניר ח""ן",https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010288_20250421220117_large.jpg?v=1745262115,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010288_20250421220117_large.jpg?v=1745262115,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-שאומי-s1,,"קורקינט חשמלי של חברת שיאומי קל לנשיאה + מטען לקורקינט+קסדה לבנה חדשה+מנעול חדש, מצב מעולה חדש לגמרי, צמיגי אנטי פנצ'ר, בקושי היה בשימוש, מציאה ! כל הקודם זוכה !","{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""42v"", ""מתקפל"": ""כן"", ""יצרן"": ""Xiaomi - שיאומי"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""ניר ח\""ן"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7997290414140,6936391614524,,"₪1,500",,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010059_20250429111025_large.jpg?v=1745914249,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010059_20250429111025_large.jpg?v=1745914249,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-שיכוך-מלא-177,,"אופני שטח SERIMA XMT 857
שיכוך מלא | בולמים דיסק קדמי ואחורי | גלגלים עבים | שלדת אלומיניום

אופניים מעולות, מוכר עקב חוסר שימוש, כל הקודם זוכה.","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מיועד עבור"": ""יוניסקס"", ""ישוב"": ""ראשון לציון"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7863697768508,6813503389756,,"₪1,000","₪1,300",שרונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010381_20241128073558_large.jpg?v=1743614858,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010381_20241128073558_large.jpg?v=1743614858,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-303,,"סוללה ומנוע הוחלפו במסגרת אחריות מאז לא היה בשימוש רב. 

טווח נסיעה כ-30 ק""מ.

יש לו כבל USB להטענת טלפון.

שוקל 7-8 קילו, נוח להכניס לתא מטען אפילו של רכב קטן.","{""מצב המוצר"": ""משומש"", ""סגנון"": ""מתקפל"", ""מתקפל"": ""כן"", ""ייעוד המוצר"": ""רגיל"", ""מיועד עבור"": ""מבוגרים"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""שרונה"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7381734260796,6648272945212,,"₪1,500","₪1,700",קרית ביאליק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05815_20230710220112_eca848c8-7cae-4dc7-a986-be1ec17866e9_large.jpg?v=1716378479,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05815_20230710220112_eca848c8-7cae-4dc7-a986-be1ec17866e9_large.jpg?v=1716378479,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-mii2,,"קורקינט mii2 במצב מצויין,נוסע כמו חדש שימש לנסיעות קצרות ולא היה הרבה בשימוש טופל בחנות mii2 הרשמית בלבד.מגיעם עם מגיע עם מטען ותיק מקוריים וקסדה במתנה נמכר בגלל חוסר שימוש. קורקינט.","{""מצב המוצר"": ""לא רלוונטי"", ""ישוב"": ""קרית ביאליק"", ""קטגוריה"": ""קורקינטים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7979154341948,6977713635388,,"₪1,000",,אחיהוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010147_20250429093934_large.jpg?v=1745908837,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010147_20250429093934_large.jpg?v=1745908837,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-267,,אופני כביש לעיר כמו חדשות,"{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Rainbow Fritzi"", ""מערכת מתלים"": ""לא"", ""סוג אופניים"": ""אופני עיר"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""27''"", ""ישוב"": ""אחיהוד"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7964436627516,7375355936828,,"₪1,000",,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010303_20250322205130_large.jpg?v=1742669534,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010303_20250322205130_large.jpg?v=1742669534,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g89aae6ae,,"אופניים במצב מעולה , נקנו לפני חודש והיום בשימוש 5 פעמיים בלבד","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Rockrider"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""שיכוך מלא"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""27.5''"", ""ישוב"": ""חיפה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7996766355516,7450860716092,,"₪1,700",,"בני עי""ש",https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010870_20250429005637_large.jpg?v=1745877866,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010870_20250429005637_large.jpg?v=1745877866,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5776,,"סמארט סוללה 48 וואט 10 אמפר סוללה מצויינת נסעו ממש מעט
צמיג אחורי חדש מחיר 1700 לרציניים בלבד מחיר סופי
מבני עיש","{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""48 וואט"", ""מתקפל"": ""כן"", ""ישוב"": ""בני עי\""ש"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7864177786940,7117573324860,,"₪1,800","₪2,000",שוהם,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010930_20241128223222_large.jpg?v=1732825989,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010930_20241128223222_large.jpg?v=1732825989,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-שטח-22,,"סנטה קרוז 26
מידה medium
הילוכים ונאבות shimano deore xt 
ברקסים shimano xtr 
בולם 115 rockshox","{""מצב המוצר"": ""משומש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""ישוב"": ""שוהם"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7953074389052,7290995736636,,"₪1,100",,בת ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010395_20250311201719_large.jpg?v=1741717049,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010395_20250311201719_large.jpg?v=1741717049,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקניט-חשמלי-5,,"הקודם זוכה, חדש נסע רק 27 קילומטר קפיץ אחורי קורקינט חזק גמיש מעט נמכר עקב מעבר לאופניים פרטים בפלא","{""מצב המוצר"": ""כמו חדש"", ""מתקפל"": ""כן"", ""ייעוד המוצר"": ""רגיל"", ""מיועד עבור"": ""מבוגרים"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""בת ים"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7966414667836,6670490828860,,"₪1,600","₪1,800",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010285_20250428225034_large.jpg?v=1745869874,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010285_20250428225034_large.jpg?v=1745869874,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/תלת-אופן-פרידמן-גלגלים-24,,"תלת אופן (לא חשמלי) איכותי ביותר של חברת פרידמן.
 מבן אדם מבוגר שמור במצב מעולה,תקין ומוכן לרכיבה. 
שלדת אלומיניום,גלגלים 24"" גדולים,מושב נוחות רחב,בלמים קדמי ואחורי. מחיר מציאה!","{""מצב המוצר"": ""משומש"", ""יצרן"": ""Fridman"", ""סוג אופניים"": ""תלת אופן"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""24''"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7996582461500,6648959762492,,"₪2,000",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010779_20250428211842_large.jpg?v=1745864614,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010779_20250428211842_large.jpg?v=1745864614,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-townie-חדשות-בצבע-שחור,,"אופני townie לעיר נוחות במיוחד כיסא רחב וגלגלים רחבים.
נמכרות עקב מעבר לחשמלי היו בשימוש פעמים בודדות.
ללא שריטות או תקלות.","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני עיר"", ""מיועד עבור"": ""יוניסקס"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""28''"", ""ישוב"": ""רמת גן"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7996582527036,6692631380028,,"₪1,700",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010237_20250428212038_large.jpg?v=1745864625,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010237_20250428212038_large.jpg?v=1745864625,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-robrady-dbo3,,"אופניים מארצות הברית, מאוד ות ואוריגינליות  קיבלו פרס של דיזין לפיי כמה שנים .
הכל עובד מצוין ,אהיה;מעצרת גז(עובד גם עם פידול)
נמכר עם מטען.","{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""ירושלים"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7969815986236,7390890852412,,"₪1,500",,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010012_20250428204645_large.jpg?v=1745862439,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010012_20250428204645_large.jpg?v=1745862439,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-קוקה-קולה-וינטאג,,אופני קוקה קולה וינטג עושות את העבודה מיועדות לאנשים שאוהבים להרגיש את שרירי הרגלים שלהם עובדות בזמן הרכיבה (עריכה הגלגל האחורי מפונצר אז עושה מבצע מי שלוקח את האופנים מקבל אופנים מתנה ),"{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""וינטג"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""שיכוך מלא"", ""קוטר גלגל"": ""26''"", ""ישוב"": ""נתניה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7992326914108,6884789715004,,"₪1,500",,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010439_20250423150635_large.jpg?v=1745410132,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010439_20250423150635_large.jpg?v=1745410132,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4296,,"קורקינט במצב טוב שווה לבוא  וליראות אותה, 
היא  בצבע שחור עם כיתוב בצבע לבן. 
העיקר היא נוסעת היטב","{""מצב המוצר"": ""משומש"", ""ישוב"": ""נתניה"", ""קטגוריה"": ""קורקינטים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
7976852684860,6690806661180,,"₪1,600",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010944_20250428200657_large.jpg?v=1745860039,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010944_20250428200657_large.jpg?v=1745860039,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-1013,,"אופני הרים של rockrider דגם st520 בנויות עם מלא שיפורים ואביזרים ברמה הכי טובה שיש, ברקסים שמן של שימנו 3אצבעות פדלים של jt צמיגים של מקסיס מורחבים מגיעים עם עוד צמיגים חצי שטח חצי כביש כיסא הידראולי אוטומטי רוטרים חדשים 160 וגריפים של לונגווי

בבקשה או לפנות בווצאפ או להתקשר לא עונה בשבת גמיש במחיר
כל הקודם זוכה","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Rockrider"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""ילדים"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""27.5''"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7974767919164,6713504956476,,"₪1,900","₪2,000",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010049_20250417214053_large.jpg?v=1744915288,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010049_20250417214053_large.jpg?v=1744915288,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-סינגל-ספיד-kona-1,,"למכירה אופני סינגל ספיד Kona Paddy Wagon במצב מעולה כמו חדשות. האופניים אחרי טיפול מקצועי ותוספת של אביזרים חדשים ואיכותיים כמו גם רגלית, תיק, פנסי לד, מחזיק לנייד, מחזיק בקבוקים - הכל באיכות גבוהה.
נמכרות עקב חוסר שימוש.   
2000 ש""ח.
ישי, תל אביב.","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני כביש וטריאתלון"", ""מיועד עבור"": ""יוניסקס"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7986877202492,6798567407676,,"₪1,600","₪1,700",יקיר,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010945_20250428183527_large.jpg?v=1745854566,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010945_20250428183527_large.jpg?v=1745854566,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5558,,"Rider prime 
בקר 500 
מנוע 500 
סוללה 48/10
מצב טוב 
הכל טוב חוץ מהצג שלא עובד 50₪ לתקן לא כזה חשוב
מגיע אם מטען +תיק גדול +כיסא ספא","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""חשמליים"", ""עוצמת סוללה"": ""36v-50v"", ""עוצמת מנוע"": ""250w-500w"", ""מתקפל"": ""כן"", ""יצרן"": ""Rider - ריידר"", ""ישוב"": ""יקיר"", ""קטגוריה"": ""אופניים חשמליים""}",n,n,n,nan,n,nan,nan,nan,nan
